Date,AAPL,AGG,AMZN,BAC,CVX,GOOGL,JNJ,JPM,MSFT,NVDA,SCHG,SMH,SPMO,SPY,UNH,WMT,XOM
2021-04-07,124.45935821533203,97.48401641845703,163.96949768066406,35.46951675415039,83.8386001586914,111.0338134765625,141.2636260986328,136.54025268554688,239.27566528320312,14.107941627502441,16.49228286743164,122.76287078857422,51.72544860839844,379.74810791015625,335.6123352050781,43.54769515991211,46.410579681396484
2021-04-08,126.85321044921875,97.7234115600586,164.96499633789062,35.159542083740234,82.89712524414062,111.59912872314453,140.71104431152344,136.70770263671875,242.4832763671875,14.281006813049316,16.701112747192383,124.52389526367188,52.29688262939453,381.5506896972656,334.9239501953125,43.519657135009766,45.926719665527344
2021-04-09,129.42213439941406,97.61227416992188,168.61000061035156,35.41636657714844,82.81666564941406,112.60283660888672,139.22593688964844,137.73004150390625,244.97274780273438,14.363798141479492,16.850093841552734,124.23281860351562,52.820072174072266,384.3246765136719,345.39691162109375,43.541473388671875,45.820091247558594
2021-04-12,127.70954895019531,97.58662414550781,168.96949768066406,35.478363037109375,81.89933013916016,111.3110122680664,139.5626983642578,137.439208984375,245.0301971435547,15.170762062072754,16.8696346282959,122.79198455810547,52.99888229370117,384.46478271484375,345.3785095214844,43.54769515991211,45.51665496826172
2021-04-13,130.81369018554688,97.8687515258789,170.0,34.822998046875,82.26947784423828,111.79750061035156,137.69773864746094,135.8000030517578,247.50048828125,15.640077590942383,17.060144424438477,122.5494155883789,53.87307357788086,385.6042785644531,343.7447204589844,43.41374588012695,45.688873291015625
2021-04-14,128.47824096679688,97.79181671142578,166.64999389648438,35.3189582824707,83.90296936035156,111.17662811279297,138.07765197753906,133.2618408203125,244.72377014160156,15.238592147827148,16.874521255493164,121.3753890991211,53.079307556152344,384.28729248046875,344.7819519042969,43.398170471191406,47.00926971435547
2021-04-15,130.88185119628906,98.1765365600586,168.95449829101562,34.30933380126953,83.21898651123047,113.32585906982422,138.48345947265625,134.10787963867188,248.4676055908203,16.0966796875,17.1639461517334,122.93266296386719,54.037689208984375,388.4154968261719,357.98095703125,43.65983581542969,46.73042297363281
2021-04-16,130.5509796142578,97.9200439453125,169.9720001220703,34.67243957519531,82.8488540649414,113.2018814086914,140.0807647705078,135.103759765625,249.65487670898438,15.8724946975708,17.1627254486084,122.452392578125,54.04904556274414,389.7137145996094,358.8988037109375,43.80000305175781,46.467987060546875
2021-04-19,131.2126922607422,97.84310913085938,168.60049438476562,34.69015121459961,83.09025573730469,113.54951477050781,140.4692840576172,134.53086853027344,247.73985290527344,15.323128700256348,17.032052993774414,119.4203109741211,53.369754791259766,387.799072265625,357.8249206542969,43.519657135009766,46.320369720458984
2021-04-20,129.52920532226562,97.99697875976562,166.7344970703125,33.72481918334961,81.53724670410156,113.01642608642578,143.7416534423828,131.5521240234375,247.28025817871094,15.133108139038086,16.917266845703125,117.74659729003906,52.94401168823242,384.9597473144531,363.96551513671875,43.856075286865234,45.344425201416016
2021-04-21,129.9087371826172,98.09101104736328,168.1009979248047,34.291629791259766,82.66377258300781,112.98368072509766,143.8366241455078,132.67132568359375,249.50167846679688,15.321881294250488,17.03449821472168,120.85144805908203,53.503150939941406,388.602294921875,366.0583190917969,43.98379135131836,45.926719665527344
